RICO_scannet_1_2024_04_24_22_01_38 [107] (117/465): loss = 0.10102342069149017, rgb_loss = 0.06401284784078598, eikonal_loss = 0.03528738394379616, bg_render_loss = 0.0, lop_loss = 9.194892481900752e-05, lrd_loss = 0.0014249250525608659, semantic_loss = 0.13465473055839539, smooth_loss = 0.0, depth_loss = 0.09938517212867737, normal_l1 = 0.3348497450351715, normal_cos = 0.060546405613422394, psnr = 19.61876106262207
RICO_scannet_1_2024_04_24_22_01_38 [107] (118/465): loss = 0.09450852125883102, rgb_loss = 0.06385454535484314, eikonal_loss = 0.045752234756946564, bg_render_loss = 0.0, lop_loss = 6.221305375220254e-05, lrd_loss = 0.00011029568122467026, semantic_loss = 0.10292714089155197, smooth_loss = 0.0, depth_loss = 0.05780275911092758, normal_l1 = 0.33026617765426636, normal_cos = 0.03876889869570732, psnr = 20.536170959472656
RICO_scannet_1_2024_04_24_22_01_38 [107] (119/465): loss = 0.05709753930568695, rgb_loss = 0.035052791237831116, eikonal_loss = 0.031780943274497986, bg_render_loss = 0.0, lop_loss = 0.00012018900451948866, lrd_loss = 1.9482351945043774e-06, semantic_loss = 0.08359034359455109, smooth_loss = 0.0, depth_loss = 0.06587135046720505, normal_l1 = 0.19026540219783783, normal_cos = 0.019989369437098503, psnr = 23.394893646240234
RICO_scannet_1_2024_04_24_22_01_38 [107] (120/465): loss = 0.04774291440844536, rgb_loss = 0.02333809994161129, eikonal_loss = 0.037154052406549454, bg_render_loss = 0.0, lop_loss = 4.241347050992772e-05, lrd_loss = 0.0, semantic_loss = 0.019813019782304764, smooth_loss = 0.0, depth_loss = 0.0904085785150528, normal_l1 = 0.22119367122650146, normal_cos = 0.03299617022275925, psnr = 27.205753326416016
RICO_scannet_1_2024_04_24_22_01_38 [107] (121/465): loss = 0.09654811024665833, rgb_loss = 0.06371542066335678, eikonal_loss = 0.05267085134983063, bg_render_loss = 0.0, lop_loss = 3.5747991660173284e-06, lrd_loss = 0.0, semantic_loss = 0.005546119064092636, smooth_loss = 0.0, depth_loss = 0.07541975378990173, normal_l1 = 0.39140868186950684, normal_cos = 0.05729084089398384, psnr = 20.924320220947266
RICO_scannet_1_2024_04_24_22_01_38 [107] (122/465): loss = 0.04031897708773613, rgb_loss = 0.021123692393302917, eikonal_loss = 0.03219465911388397, bg_render_loss = 0.0, lop_loss = 3.202504012733698e-05, lrd_loss = 0.0, semantic_loss = 0.019970448687672615, smooth_loss = 0.0, depth_loss = 0.05415411666035652, normal_l1 = 0.20374329388141632, normal_cos = 0.02361910045146942, psnr = 28.539546966552734
RICO_scannet_1_2024_04_24_22_01_38 [107] (123/465): loss = 0.12184838205575943, rgb_loss = 0.07287091016769409, eikonal_loss = 0.04293765872716904, bg_render_loss = 0.0, lop_loss = 1.2892289760202402e-06, lrd_loss = 0.0, semantic_loss = 0.0025434130802750587, smooth_loss = 0.0, depth_loss = 0.1925763189792633, normal_l1 = 0.46170753240585327, normal_cos = 0.08771420270204544, psnr = 19.72916603088379
RICO_scannet_1_2024_04_24_22_01_38 [107] (124/465): loss = 0.06141286343336105, rgb_loss = 0.027241185307502747, eikonal_loss = 0.028612125664949417, bg_render_loss = 0.0, lop_loss = 6.482726894319057e-05, lrd_loss = 4.5106953621143475e-05, semantic_loss = 0.08652275055646896, smooth_loss = 0.0, depth_loss = 0.0917462408542633, normal_l1 = 0.3440365791320801, normal_cos = 0.05785427615046501, psnr = 26.16461944580078
RICO_scannet_1_2024_04_24_22_01_38 [107] (125/465): loss = 0.047134559601545334, rgb_loss = 0.024445194751024246, eikonal_loss = 0.03255508095026016, bg_render_loss = 0.021868158131837845, lop_loss = 6.617594044655561e-05, lrd_loss = 0.00036157670547254384, semantic_loss = 0.04361021891236305, smooth_loss = 0.0, depth_loss = 0.04509708285331726, normal_l1 = 0.2180348038673401, normal_cos = 0.03352319821715355, psnr = 27.732643127441406
RICO_scannet_1_2024_04_24_22_01_38 [107] (126/465): loss = 0.05788567289710045, rgb_loss = 0.015295019373297691, eikonal_loss = 0.027114886790513992, bg_render_loss = 0.0, lop_loss = 0.00010385119094280526, lrd_loss = 2.6166932002524845e-05, semantic_loss = 0.07898342609405518, smooth_loss = 0.0, depth_loss = 0.12811172008514404, normal_l1 = 0.4514510929584503, normal_cos = 0.05357693135738373, psnr = 32.4954833984375
RICO_scannet_1_2024_04_24_22_01_38 [107] (127/465): loss = 0.10272467881441116, rgb_loss = 0.07133029401302338, eikonal_loss = 0.03783451020717621, bg_render_loss = 0.0, lop_loss = 7.435200586769497e-06, lrd_loss = 0.0, semantic_loss = 0.0027690106071531773, smooth_loss = 0.0, depth_loss = 0.0971151739358902, normal_l1 = 0.3307156562805176, normal_cos = 0.0628770962357521, psnr = 17.764623641967773
RICO_scannet_1_2024_04_24_22_01_38 [107] (128/465): loss = 0.08890525251626968, rgb_loss = 0.05976893752813339, eikonal_loss = 0.04595569148659706, bg_render_loss = 0.0, lop_loss = 4.50794686912559e-06, lrd_loss = 0.0, semantic_loss = 0.00831425841897726, smooth_loss = 0.0, depth_loss = 0.07742039859294891, normal_l1 = 0.3217729330062866, normal_cos = 0.05349631607532501, psnr = 20.71002769470215
RICO_scannet_1_2024_04_24_22_01_38 [107] (129/465): loss = 0.09808003902435303, rgb_loss = 0.050013184547424316, eikonal_loss = 0.031355928629636765, bg_render_loss = 0.0, lop_loss = 5.885428618057631e-05, lrd_loss = 0.0005893015186302364, semantic_loss = 0.1692817658185959, smooth_loss = 0.0, depth_loss = 0.15897299349308014, normal_l1 = 0.4225453734397888, normal_cos = 0.052768051624298096, psnr = 19.932920455932617
RICO_scannet_1_2024_04_24_22_01_38 [107] (130/465): loss = 0.049550861120224, rgb_loss = 0.028903599828481674, eikonal_loss = 0.02571767382323742, bg_render_loss = 0.0, lop_loss = 2.1066364297439577e-06, lrd_loss = 0.0, semantic_loss = 0.008893979713320732, smooth_loss = 0.0, depth_loss = 0.07456177473068237, normal_l1 = 0.2034398764371872, normal_cos = 0.027544749900698662, psnr = 26.522327423095703
RICO_scannet_1_2024_04_24_22_01_38 [107] (131/465): loss = 0.07600085437297821, rgb_loss = 0.050831131637096405, eikonal_loss = 0.03096894361078739, bg_render_loss = 0.0, lop_loss = 7.142437243601307e-05, lrd_loss = 3.196765101165511e-05, semantic_loss = 0.0984794944524765, smooth_loss = 0.0, depth_loss = 0.046799708157777786, normal_l1 = 0.2642005681991577, normal_cos = 0.03563526272773743, psnr = 22.697498321533203
RICO_scannet_1_2024_04_24_22_01_38 [107] (132/465): loss = 0.06426198780536652, rgb_loss = 0.035715892910957336, eikonal_loss = 0.035999324172735214, bg_render_loss = 0.0, lop_loss = 0.00011427144636400044, lrd_loss = 0.0002375259209657088, semantic_loss = 0.0933331549167633, smooth_loss = 0.0, depth_loss = 0.07522984594106674, normal_l1 = 0.2702246308326721, normal_cos = 0.03886815905570984, psnr = 22.86525535583496
RICO_scannet_1_2024_04_24_22_01_38 [107] (133/465): loss = 0.07272659242153168, rgb_loss = 0.04288789629936218, eikonal_loss = 0.03368418663740158, bg_render_loss = 0.0, lop_loss = 0.00021407968597486615, lrd_loss = 0.00012178012548247352, semantic_loss = 0.13759629428386688, smooth_loss = 0.0, depth_loss = 0.05160820484161377, normal_l1 = 0.3026289939880371, normal_cos = 0.04649556055665016, psnr = 22.698328018188477
RICO_scannet_1_2024_04_24_22_01_38 [107] (134/465): loss = 0.07850129157304764, rgb_loss = 0.031070269644260406, eikonal_loss = 0.023992884904146194, bg_render_loss = 0.0, lop_loss = 3.388780169188976e-05, lrd_loss = 0.0, semantic_loss = 0.08255024254322052, smooth_loss = 0.0, depth_loss = 0.15497061610221863, normal_l1 = 0.4852364957332611, normal_cos = 0.06334178894758224, psnr = 25.25402069091797
RICO_scannet_1_2024_04_24_22_01_38 [107] (135/465): loss = 0.1064019575715065, rgb_loss = 0.07342212647199631, eikonal_loss = 0.037361107766628265, bg_render_loss = 0.0, lop_loss = 1.223372692038538e-06, lrd_loss = 0.0, semantic_loss = 0.001945032738149166, smooth_loss = 0.0, depth_loss = 0.1259274184703827, normal_l1 = 0.3168867826461792, normal_cos = 0.0519355945289135, psnr = 19.181753158569336
RICO_scannet_1_2024_04_24_22_01_38 [107] (136/465): loss = 0.10642197728157043, rgb_loss = 0.04509947821497917, eikonal_loss = 0.03165937215089798, bg_render_loss = 0.0, lop_loss = 4.3640910007525235e-05, lrd_loss = 7.212455238914117e-05, semantic_loss = 0.02743399329483509, smooth_loss = 0.0, depth_loss = 0.08945196121931076, normal_l1 = 0.7602725028991699, normal_cos = 0.2334354817867279, psnr = 20.51779556274414
RICO_scannet_1_2024_04_24_22_01_38 [107] (137/465): loss = 0.08656707406044006, rgb_loss = 0.04370386153459549, eikonal_loss = 0.03514813631772995, bg_render_loss = 0.0, lop_loss = 0.00021587895753327757, lrd_loss = 0.0022443216294050217, semantic_loss = 0.1470031887292862, smooth_loss = 0.0, depth_loss = 0.10696140676736832, normal_l1 = 0.41017231345176697, normal_cos = 0.07549789547920227, psnr = 23.433141708374023
RICO_scannet_1_2024_04_24_22_01_38 [107] (138/465): loss = 0.12795981764793396, rgb_loss = 0.08508714288473129, eikonal_loss = 0.029505806043744087, bg_render_loss = 0.0, lop_loss = 7.221322448458523e-05, lrd_loss = 1.714696736598853e-06, semantic_loss = 0.017206324264407158, smooth_loss = 0.0, depth_loss = 0.0885065570473671, normal_l1 = 0.5235311388969421, normal_cos = 0.11349058896303177, psnr = 16.363374710083008
RICO_scannet_1_2024_04_24_22_01_38 [107] (139/465): loss = 0.08209780603647232, rgb_loss = 0.031073948368430138, eikonal_loss = 0.03893129527568817, bg_render_loss = 0.0, lop_loss = 0.00012538344890344888, lrd_loss = 0.00021515127446036786, semantic_loss = 0.051582977175712585, smooth_loss = 0.0, depth_loss = 0.07650037854909897, normal_l1 = 0.6069837808609009, normal_cos = 0.17961394786834717, psnr = 26.439943313598633
RICO_scannet_1_2024_04_24_22_01_38 [107] (140/465): loss = 0.0789324939250946, rgb_loss = 0.053415074944496155, eikonal_loss = 0.04543901979923248, bg_render_loss = 0.0, lop_loss = 4.959117632097332e-06, lrd_loss = 0.0, semantic_loss = 0.004923074971884489, smooth_loss = 0.0, depth_loss = 0.06402980536222458, normal_l1 = 0.29298657178878784, normal_cos = 0.03991488739848137, psnr = 21.224992752075195
RICO_scannet_1_2024_04_24_22_01_38 [107] (141/465): loss = 0.07287781685590744, rgb_loss = 0.03973018378019333, eikonal_loss = 0.028991159051656723, bg_render_loss = 0.0, lop_loss = 0.0001367632212350145, lrd_loss = 0.0011539732804521918, semantic_loss = 0.17695705592632294, smooth_loss = 0.0, depth_loss = 0.06633754074573517, normal_l1 = 0.3061138391494751, normal_cos = 0.0510253980755806, psnr = 22.871429443359375
RICO_scannet_1_2024_04_24_22_01_38 [107] (142/465): loss = 0.1280413269996643, rgb_loss = 0.06723345816135406, eikonal_loss = 0.06441084295511246, bg_render_loss = 0.0, lop_loss = 5.6011671404121444e-05, lrd_loss = 0.0006476701819337904, semantic_loss = 0.02329309470951557, smooth_loss = 0.0, depth_loss = 0.17478525638580322, normal_l1 = 0.6193739175796509, normal_cos = 0.1627601832151413, psnr = 19.203733444213867
RICO_scannet_1_2024_04_24_22_01_38 [107] (143/465): loss = 0.17140045762062073, rgb_loss = 0.11028587818145752, eikonal_loss = 0.05739585682749748, bg_render_loss = 0.0, lop_loss = 0.00018418108811601996, lrd_loss = 0.0, semantic_loss = 0.12514764070510864, smooth_loss = 0.0, depth_loss = 0.15988899767398834, normal_l1 = 0.623810887336731, normal_cos = 0.12082026898860931, psnr = 16.429222106933594
RICO_scannet_1_2024_04_24_22_01_38 [107] (144/465): loss = 0.07057756930589676, rgb_loss = 0.04008215665817261, eikonal_loss = 0.03351324796676636, bg_render_loss = 0.0, lop_loss = 0.00015680906653869897, lrd_loss = 4.384401472634636e-05, semantic_loss = 0.16611334681510925, smooth_loss = 0.0, depth_loss = 0.056060418486595154, normal_l1 = 0.29327458143234253, normal_cos = 0.037707678973674774, psnr = 24.543916702270508
RICO_scannet_1_2024_04_24_22_01_38 [107] (145/465): loss = 0.10585974901914597, rgb_loss = 0.06387742608785629, eikonal_loss = 0.02918134815990925, bg_render_loss = 0.11990228295326233, lop_loss = 7.574599294457585e-05, lrd_loss = 4.004304719273932e-05, semantic_loss = 0.06757153570652008, smooth_loss = 0.0, depth_loss = 0.08298110961914062, normal_l1 = 0.31260013580322266, normal_cos = 0.0378093421459198, psnr = 20.595157623291016
RICO_scannet_1_2024_04_24_22_01_38 [107] (146/465): loss = 0.12947966158390045, rgb_loss = 0.08315643668174744, eikonal_loss = 0.05133908987045288, bg_render_loss = 0.0, lop_loss = 6.783410208299756e-05, lrd_loss = 0.0, semantic_loss = 0.031138090416789055, smooth_loss = 0.0, depth_loss = 0.1356455683708191, normal_l1 = 0.4939136207103729, normal_cos = 0.08487461507320404, psnr = 18.514541625976562
RICO_scannet_1_2024_04_24_22_01_38 [107] (147/465): loss = 0.11583098024129868, rgb_loss = 0.0818687230348587, eikonal_loss = 0.03821432963013649, bg_render_loss = 0.0, lop_loss = 1.199781854666071e-05, lrd_loss = 0.0, semantic_loss = 0.056640125811100006, smooth_loss = 0.0, depth_loss = 0.07280032336711884, normal_l1 = 0.39059096574783325, normal_cos = 0.05950317531824112, psnr = 18.70052719116211
RICO_scannet_1_2024_04_24_22_01_38 [107] (148/465): loss = 0.10850045084953308, rgb_loss = 0.061241887509822845, eikonal_loss = 0.05314304307103157, bg_render_loss = 0.0, lop_loss = 1.1074840813307674e-06, lrd_loss = 0.0, semantic_loss = 0.004734948743134737, smooth_loss = 0.0, depth_loss = 0.11257706582546234, normal_l1 = 0.5533579587936401, normal_cos = 0.10972591489553452, psnr = 20.52522087097168
RICO_scannet_1_2024_04_24_22_01_38 [107] (149/465): loss = 0.10893181711435318, rgb_loss = 0.06286412477493286, eikonal_loss = 0.05272597447037697, bg_render_loss = 0.0, lop_loss = 9.217704359798518e-07, lrd_loss = 0.0, semantic_loss = 0.004864143673330545, smooth_loss = 0.0, depth_loss = 0.11782198399305344, normal_l1 = 0.5455057621002197, normal_cos = 0.08358510583639145, psnr = 20.145977020263672
RICO_scannet_1_2024_04_24_22_01_38 [107] (150/465): loss = 0.13229255378246307, rgb_loss = 0.08098937571048737, eikonal_loss = 0.029059235006570816, bg_render_loss = 0.0, lop_loss = 5.566540130530484e-05, lrd_loss = 2.3489770683227107e-05, semantic_loss = 0.05626088008284569, smooth_loss = 0.0, depth_loss = 0.17235004901885986, normal_l1 = 0.5084987282752991, normal_cos = 0.09863840788602829, psnr = 16.75712013244629
RICO_scannet_1_2024_04_24_22_01_38 [107] (151/465): loss = 0.07178283482789993, rgb_loss = 0.03508738428354263, eikonal_loss = 0.04121195152401924, bg_render_loss = 0.0, lop_loss = 9.011941438075155e-05, lrd_loss = 0.00022613818873651326, semantic_loss = 0.07655777037143707, smooth_loss = 0.0, depth_loss = 0.08392489701509476, normal_l1 = 0.3769553005695343, normal_cos = 0.08601328730583191, psnr = 23.77239990234375
RICO_scannet_1_2024_04_24_22_01_38 [107] (152/465): loss = 0.09285581111907959, rgb_loss = 0.033177461475133896, eikonal_loss = 0.038806330412626266, bg_render_loss = 0.0, lop_loss = 0.00014472342445515096, lrd_loss = 0.0004478005866985768, semantic_loss = 0.07936429977416992, smooth_loss = 0.0, depth_loss = 0.11171326041221619, normal_l1 = 0.671305239200592, normal_cos = 0.19535231590270996, psnr = 24.838817596435547
RICO_scannet_1_2024_04_24_22_01_38 [107] (153/465): loss = 0.11246224492788315, rgb_loss = 0.06597186625003815, eikonal_loss = 0.03326421231031418, bg_render_loss = 0.0, lop_loss = 8.38349515106529e-05, lrd_loss = 0.00010050964920083061, semantic_loss = 0.025068046525120735, smooth_loss = 0.0, depth_loss = 0.12551657855510712, normal_l1 = 0.5141459703445435, normal_cos = 0.11094127595424652, psnr = 19.026378631591797
RICO_scannet_1_2024_04_24_22_01_38 [107] (154/465): loss = 0.03409259766340256, rgb_loss = 0.022505423054099083, eikonal_loss = 0.03856202960014343, bg_render_loss = 0.0, lop_loss = 9.139686341086417e-08, lrd_loss = 0.0, semantic_loss = 0.002733312314376235, smooth_loss = 0.0, depth_loss = 0.01998850144445896, normal_l1 = 0.14149299263954163, normal_cos = 0.009524579159915447, psnr = 26.81780242919922
RICO_scannet_1_2024_04_24_22_01_38 [107] (155/465): loss = 0.0916130542755127, rgb_loss = 0.04745839163661003, eikonal_loss = 0.03723318502306938, bg_render_loss = 0.05824856460094452, lop_loss = 0.00019485846860334277, lrd_loss = 0.002678112592548132, semantic_loss = 0.13540194928646088, smooth_loss = 0.0, depth_loss = 0.11727745831012726, normal_l1 = 0.3296560049057007, normal_cos = 0.05108454450964928, psnr = 23.225059509277344
RICO_scannet_1_2024_04_24_22_01_38 [107] (156/465): loss = 0.06482735276222229, rgb_loss = 0.035542719066143036, eikonal_loss = 0.045134566724300385, bg_render_loss = 0.0, lop_loss = 7.563725375803187e-05, lrd_loss = 0.00021153657871764153, semantic_loss = 0.06382952630519867, smooth_loss = 0.0, depth_loss = 0.061197347939014435, normal_l1 = 0.323719322681427, normal_cos = 0.04280605912208557, psnr = 23.133102416992188
RICO_scannet_1_2024_04_24_22_01_38 [107] (157/465): loss = 0.06429973989725113, rgb_loss = 0.039261844009160995, eikonal_loss = 0.0313178226351738, bg_render_loss = 0.0, lop_loss = 4.0968399844132364e-05, lrd_loss = 0.0, semantic_loss = 0.03710084781050682, smooth_loss = 0.0, depth_loss = 0.07501847296953201, normal_l1 = 0.26848167181015015, normal_cos = 0.021158870309591293, psnr = 24.296667098999023
RICO_scannet_1_2024_04_24_22_01_38 [107] (158/465): loss = 0.10959850251674652, rgb_loss = 0.06402003020048141, eikonal_loss = 0.06147931143641472, bg_render_loss = 0.0, lop_loss = 3.622953954618424e-05, lrd_loss = 0.0, semantic_loss = 0.09545615315437317, smooth_loss = 0.0, depth_loss = 0.11282341182231903, normal_l1 = 0.46829769015312195, normal_cos = 0.07970826327800751, psnr = 20.731050491333008
RICO_scannet_1_2024_04_24_22_01_38 [107] (159/465): loss = 0.05980927124619484, rgb_loss = 0.04273619502782822, eikonal_loss = 0.03722786903381348, bg_render_loss = 0.0, lop_loss = 2.6796695237862878e-05, lrd_loss = 0.0004599805106408894, semantic_loss = 0.04715500771999359, smooth_loss = 0.0, depth_loss = 0.02942655235528946, normal_l1 = 0.18881623446941376, normal_cos = 0.017866717651486397, psnr = 23.03072738647461
RICO_scannet_1_2024_04_24_22_01_38 [107] (160/465): loss = 0.08659463375806808, rgb_loss = 0.04263276606798172, eikonal_loss = 0.02843594364821911, bg_render_loss = 0.0, lop_loss = 3.113145430688746e-05, lrd_loss = 8.89607472345233e-05, semantic_loss = 0.02047707885503769, smooth_loss = 0.0, depth_loss = 0.06923779100179672, normal_l1 = 0.583528995513916, normal_cos = 0.11217483878135681, psnr = 21.57539176940918
RICO_scannet_1_2024_04_24_22_01_38 [107] (161/465): loss = 0.10707250237464905, rgb_loss = 0.06889206171035767, eikonal_loss = 0.046597160398960114, bg_render_loss = 0.0, lop_loss = 4.735352831630735e-06, lrd_loss = 0.0, semantic_loss = 0.005137684755027294, smooth_loss = 0.0, depth_loss = 0.14531846344470978, normal_l1 = 0.3610054552555084, normal_cos = 0.06124960631132126, psnr = 19.42865562438965
RICO_scannet_1_2024_04_24_22_01_38 [107] (162/465): loss = 0.0743163675069809, rgb_loss = 0.04160507768392563, eikonal_loss = 0.03455886244773865, bg_render_loss = 0.0, lop_loss = 0.00014701038890052587, lrd_loss = 0.00038637721445411444, semantic_loss = 0.11436647921800613, smooth_loss = 0.0, depth_loss = 0.07027838379144669, normal_l1 = 0.33407115936279297, normal_cos = 0.052479088306427, psnr = 23.89430046081543
RICO_scannet_1_2024_04_24_22_01_38 [107] (163/465): loss = 0.10452324151992798, rgb_loss = 0.06345762312412262, eikonal_loss = 0.05513293296098709, bg_render_loss = 0.0, lop_loss = 5.228958252700977e-05, lrd_loss = 1.8952230220747879e-06, semantic_loss = 0.1406451314687729, smooth_loss = 0.0, depth_loss = 0.0982077345252037, normal_l1 = 0.3875429034233093, normal_cos = 0.06959649920463562, psnr = 20.960922241210938
RICO_scannet_1_2024_04_24_22_01_38 [107] (164/465): loss = 0.14599286019802094, rgb_loss = 0.08031298965215683, eikonal_loss = 0.025818876922130585, bg_render_loss = 0.0, lop_loss = 8.068210445344448e-05, lrd_loss = 4.173777051619254e-05, semantic_loss = 0.029356403276324272, smooth_loss = 0.0, depth_loss = 0.09719844907522202, normal_l1 = 0.8683569431304932, normal_cos = 0.20129480957984924, psnr = 16.763505935668945
RICO_scannet_1_2024_04_24_22_01_38 [107] (165/465): loss = 0.16004164516925812, rgb_loss = 0.046110473573207855, eikonal_loss = 0.027046093717217445, bg_render_loss = 0.8480680584907532, lop_loss = 4.830891703022644e-05, lrd_loss = 0.00017066248983610421, semantic_loss = 0.040478240698575974, smooth_loss = 0.0, depth_loss = 0.07810253649950027, normal_l1 = 0.31094881892204285, normal_cos = 0.055466894060373306, psnr = 20.216203689575195
RICO_scannet_1_2024_04_24_22_01_38 [107] (166/465): loss = 0.05402546748518944, rgb_loss = 0.0270954929292202, eikonal_loss = 0.03170064836740494, bg_render_loss = 0.0, lop_loss = 7.30425599613227e-05, lrd_loss = 0.00037453207187354565, semantic_loss = 0.06295336037874222, smooth_loss = 0.0, depth_loss = 0.0332506038248539, normal_l1 = 0.3342309594154358, normal_cos = 0.0549088716506958, psnr = 26.834455490112305
RICO_scannet_1_2024_04_24_22_01_38 [107] (167/465): loss = 0.10988400131464005, rgb_loss = 0.07561313360929489, eikonal_loss = 0.04140040650963783, bg_render_loss = 0.0, lop_loss = 2.9828188417013735e-06, lrd_loss = 0.0, semantic_loss = 0.003241338999941945, smooth_loss = 0.0, depth_loss = 0.07561574131250381, normal_l1 = 0.4096871614456177, normal_cos = 0.0804993063211441, psnr = 18.62870979309082
RICO_scannet_1_2024_04_24_22_01_38 [107] (168/465): loss = 0.11906902492046356, rgb_loss = 0.06389221549034119, eikonal_loss = 0.056186579167842865, bg_render_loss = 0.0, lop_loss = 3.8754560591769405e-06, lrd_loss = 0.0, semantic_loss = 0.005269449204206467, smooth_loss = 0.0, depth_loss = 0.08811105787754059, normal_l1 = 0.7215822339057922, normal_cos = 0.1453218162059784, psnr = 20.343719482421875
RICO_scannet_1_2024_04_24_22_01_38 [107] (169/465): loss = 0.0541657879948616, rgb_loss = 0.03489474579691887, eikonal_loss = 0.0471574105322361, bg_render_loss = 0.0, lop_loss = 1.6587186109973118e-05, lrd_loss = 0.0, semantic_loss = 0.013308163732290268, smooth_loss = 0.0, depth_loss = 0.05529671534895897, normal_l1 = 0.19512781500816345, normal_cos = 0.021862544119358063, psnr = 24.0485897064209
RICO_scannet_1_2024_04_24_22_01_38 [107] (170/465): loss = 0.07528217136859894, rgb_loss = 0.04119258001446724, eikonal_loss = 0.040508903563022614, bg_render_loss = 0.0, lop_loss = 5.657245856127702e-05, lrd_loss = 4.229524347465485e-05, semantic_loss = 0.07498892396688461, smooth_loss = 0.0, depth_loss = 0.12304799258708954, normal_l1 = 0.29847148060798645, normal_cos = 0.0365266352891922, psnr = 24.12613868713379
RICO_scannet_1_2024_04_24_22_01_38 [107] (171/465): loss = 0.04485320672392845, rgb_loss = 0.028866952285170555, eikonal_loss = 0.03514919802546501, bg_render_loss = 0.0, lop_loss = 2.765707904472947e-06, lrd_loss = 0.0, semantic_loss = 0.0040431334637105465, smooth_loss = 0.0, depth_loss = 0.021938350051641464, normal_l1 = 0.21755844354629517, normal_cos = 0.019900716841220856, psnr = 26.942720413208008
RICO_scannet_1_2024_04_24_22_01_38 [107] (172/465): loss = 0.06341083347797394, rgb_loss = 0.03973233699798584, eikonal_loss = 0.029583847150206566, bg_render_loss = 0.0, lop_loss = 0.00012797181261703372, lrd_loss = 0.000792742008343339, semantic_loss = 0.08422484993934631, smooth_loss = 0.0, depth_loss = 0.040098436176776886, normal_l1 = 0.25160330533981323, normal_cos = 0.042964622378349304, psnr = 22.99288558959961
RICO_scannet_1_2024_04_24_22_01_38 [107] (173/465): loss = 0.058287955820560455, rgb_loss = 0.028625180944800377, eikonal_loss = 0.03159793093800545, bg_render_loss = 0.0, lop_loss = 8.851883467286825e-05, lrd_loss = 0.0003146988165099174, semantic_loss = 0.04827887937426567, smooth_loss = 0.0, depth_loss = 0.05716361105442047, normal_l1 = 0.36392199993133545, normal_cos = 0.04397880285978317, psnr = 26.750450134277344
RICO_scannet_1_2024_04_24_22_01_38 [107] (174/465): loss = 0.10277488082647324, rgb_loss = 0.06165492534637451, eikonal_loss = 0.035062551498413086, bg_render_loss = 0.0, lop_loss = 9.388816397404298e-05, lrd_loss = 5.095124288345687e-05, semantic_loss = 0.02952185831964016, smooth_loss = 0.0, depth_loss = 0.07579055428504944, normal_l1 = 0.5165631771087646, normal_cos = 0.09528505802154541, psnr = 19.91880989074707
RICO_scannet_1_2024_04_24_22_01_38 [107] (175/465): loss = 0.047774940729141235, rgb_loss = 0.02849041484296322, eikonal_loss = 0.027317088097333908, bg_render_loss = 0.0, lop_loss = 1.0242073358313064e-06, lrd_loss = 0.0, semantic_loss = 0.008109395392239094, smooth_loss = 0.0, depth_loss = 0.05101938545703888, normal_l1 = 0.21834170818328857, normal_cos = 0.0315033383667469, psnr = 25.911136627197266
RICO_scannet_1_2024_04_24_22_01_38 [107] (176/465): loss = 0.09776771813631058, rgb_loss = 0.053013186901807785, eikonal_loss = 0.04724578186869621, bg_render_loss = 0.0, lop_loss = 1.0541622032178566e-05, lrd_loss = 0.0, semantic_loss = 0.007509499788284302, smooth_loss = 0.0, depth_loss = 0.1165958046913147, normal_l1 = 0.5158949494361877, normal_cos = 0.09272944927215576, psnr = 21.783920288085938
RICO_scannet_1_2024_04_24_22_01_38 [107] (177/465): loss = 0.06001119688153267, rgb_loss = 0.03713411092758179, eikonal_loss = 0.03126511350274086, bg_render_loss = 0.0, lop_loss = 4.307092967792414e-05, lrd_loss = 8.62787856021896e-05, semantic_loss = 0.032953470945358276, smooth_loss = 0.0, depth_loss = 0.06006847694516182, normal_l1 = 0.2561914026737213, normal_cos = 0.02332679182291031, psnr = 24.9678897857666
RICO_scannet_1_2024_04_24_22_01_38 [107] (178/465): loss = 0.09611238539218903, rgb_loss = 0.06390687823295593, eikonal_loss = 0.04272570088505745, bg_render_loss = 0.0, lop_loss = 7.668199395993724e-05, lrd_loss = 0.00024224967637564987, semantic_loss = 0.13587604463100433, smooth_loss = 0.0, depth_loss = 0.10160325467586517, normal_l1 = 0.2607680559158325, normal_cos = 0.028071191161870956, psnr = 20.462337493896484
RICO_scannet_1_2024_04_24_22_01_38 [107] (179/465): loss = 0.13458779454231262, rgb_loss = 0.07495637238025665, eikonal_loss = 0.03330480679869652, bg_render_loss = 0.0, lop_loss = 9.055002010427415e-05, lrd_loss = 0.00010023563663708046, semantic_loss = 0.07118489593267441, smooth_loss = 0.0, depth_loss = 0.08844560384750366, normal_l1 = 0.7623694539070129, normal_cos = 0.16273345053195953, psnr = 17.507644653320312
RICO_scannet_1_2024_04_24_22_01_38 [107] (180/465): loss = 0.04909692332148552, rgb_loss = 0.023717312142252922, eikonal_loss = 0.029375765472650528, bg_render_loss = 0.0, lop_loss = 0.00014726095832884312, lrd_loss = 0.0006621179054491222, semantic_loss = 0.08947202563285828, smooth_loss = 0.0, depth_loss = 0.05658476799726486, normal_l1 = 0.26790156960487366, normal_cos = 0.023949023336172104, psnr = 28.55360984802246
